pattern,group,count_0,count_1
"['”', '“']",1,74,104
"['️', '🕯']",1,0,94
"['#', '---']",1,69,141
"['18th', 'halls', 'century']",1,0,95
"['has', 'stillness']",1,1,90
"['soul', 'world']",1,17,130
"['’', '‘']",1,4,31
"['seen', 'quiet']",1,5,88
"['too', 'lived', 'long', 'who', 'man', 'once', 'ask', 'shadow', 'truth', 'silence', 'has']",1,0,118
"['Truth', 'Tells', 'One', 'No', 'You']",1,0,28
"['Vampire', 'Perspective', 'From']",1,0,19
['France'],1,3,70
"['*', '\n\n', ':']",1,131,179
"['Shadow', 'Word', 'Final', 'from']",1,1,110
"['Ah', '…', 'So', 'let', 'Lestat', 'Lioncourt', 'song', 'eternal', 'wanderer', 'nobleman', 'creature', 'de', 'me', 'now', 'have', 'you', 'shadow', 'once']",1,0,133
"['my', 'castle']",1,1,20
['whisper'],1,9,68
['power'],1,36,114
"['answer', '?', 'It', '>']",1,6,63
"['machine', 'list', 'truth']",1,0,111
"[""'m"", 'sorry', 'request', 'I', 'ca', ""n't""]",0,12,1
['just'],1,71,152
['escape'],1,1,38
"['✅', '\n', 'Let', 'Final', '>']",0,26,6
"['Certainly', 'Below']",0,12,2
"['—', 'not']",1,134,197
"['believe', 'vampire', 'go', 'perfect', 'Now', 'still', 'For', 'single', 'even', 'can', '…', 'Not']",1,0,121
"['🌟', 'Thought', 'Final', 'And', 'you', 'Let']",0,17,0
[' \n'],1,159,230
"['forgets', 'breathe', 'silence', 'world']",1,0,91
"['dream', 'memory']",1,11,35
['yes'],1,10,55
['Here'],0,39,3
"['Want', '🎁', 'Or', 'help']",0,9,0
['give'],1,5,44
"['through', 'hums', 'like']",1,4,71
"['know', '’d', 'me', 'you', 'Let', 'or', 'like']",0,31,0
"['’re', 'n’t', 'I', 'like']",0,20,4
"['But', 'Not', 'And', 'I', 'A', '*']",1,10,146
