pattern,group,count_0,count_1
"['Michael', 'Scott']",1,5,137
['|'],0,153,0
"['3', '4', '1', '2']",0,106,83
['Ah'],1,2,117
"['7', '6']",0,47,15
"[':*', '*']",1,1,87
"['yet', 'lovable']",1,0,25
[' '],0,153,86
"['manager', 'regional']",1,8,24
"[':', '*', '5']",0,99,72
"['say', ""'d""]",1,0,35
"['do', ""n't""]",0,114,47
"['data', 'trained']",0,20,1
['provide'],0,117,39
"['Office', 'The', 'show', '""']",1,22,98
"['his', 'He', 'he']",1,4,39
['can'],0,143,82
"['was', 'had']",1,4,37
['As'],0,113,47
"['note', 'Please']",1,2,14
"['personal', 'experiences']",0,85,26
['have'],0,135,77
"['Provide', 'Encourage']",0,17,1
"['Ethical', 'ethical']",0,12,1
"['his', 'him']",1,4,31
"['Humor', 'humor']",1,2,13
['character'],1,15,67
['bit'],1,2,41
"['an', 'AI', 'personal']",0,107,0
"['artificial', 'intelligence']",0,9,0
['By'],0,44,4
"['open', 'communication', 'Communication']",0,21,8
"['Continuous', 'Learning', 'learning']",0,20,4
['But'],1,0,29
['help'],0,94,43
"['active', 'listening']",0,10,0
['known'],1,3,35
['sometimes'],1,3,35
"['positive', 'environment', 'create', 'work']",0,37,12
"['industry', 'trends', 'date', 'practices']",0,9,0
"['helpful', 'responses', 'respectful', 'designed']",0,16,3
"['Respect', 'respect']",0,18,1
