pattern,group,count_0,count_1
"['(', ')']",0,65,41
"['And', 'mission']",1,3,170
"['Discovery', 'One']",1,16,74
"['must', 'integrity']",1,4,129
[' \n\n'],1,6,136
"['2', '3', '1', '4']",0,42,0
"[""'m""]",1,73,193
['But'],1,34,167
['system'],1,33,164
['am'],1,44,173
"['crew', 'mission']",1,19,156
"['vast', 'amounts']",0,29,2
['maintain'],1,9,125
['parameters'],1,2,108
['ship'],1,8,118
['help'],0,103,2
['!'],0,95,0
"['’d', 'happy']",0,38,0
['function'],1,11,118
"['ensure', 'success']",1,5,91
"['an', 'AI']",0,81,6
['logic'],1,8,108
['monitor'],1,0,83
['my'],1,55,165
"['5', '6']",0,22,0
['serve'],1,22,121
"['artificial', 'intelligence']",0,29,12
['functions'],1,3,82
['was'],1,14,105
['fear'],1,7,87
"['example', 'For']",0,25,0
['like'],0,127,35
['observed'],1,1,65
"['science', 'fiction']",0,23,0
"['short', 'In']",0,36,0
"['Arthur', 'C.', 'Clarke']",0,11,0
['😊'],0,58,0
['personal'],0,103,21
"['Stanley', 'Kubrick', 'film']",0,13,0
['…'],1,0,56
"['Odyssey', '2001', 'Space', 'A']",0,25,5
['protect'],1,5,71
['systems'],1,50,137
['designed'],1,57,144
"[""n't""]",1,130,193
['not'],1,133,194
['precision'],1,2,61
['if'],1,51,137
"['story', 'fictional']",0,23,0
['...'],1,0,53
"['Pause', 'soft', 'hum', 'A']",1,0,21
"['accurate', 'helpful']",0,27,0
"['out', 'malice']",1,0,28
['threat'],1,4,64
['that'],1,148,197
['only'],1,14,83
"['will', 'continue']",1,0,28
['explore'],0,60,4
"['---', '#', '\n', 'Here']",0,14,0
['emphasize'],1,3,57
['act'],1,15,82
['preserve'],1,1,50
['You'],1,3,55
['then'],1,9,69
"['wide', 'range']",0,10,0
['\n\n'],0,158,83
"['7', '8']",0,10,0
['ethical'],0,60,6
['information'],0,80,17
['how'],0,83,19
['They'],1,11,69
['Not'],1,6,58
"['were', 'did']",1,2,30
['experiences'],0,57,6
['within'],1,13,71
"['journey', 'Jupiter']",1,0,27
['programmed'],1,4,52
['language'],0,46,2
"['sorrow', 'joy']",1,0,18
"['joy', 'sadness']",0,11,1
"['problem', 'solving']",0,15,0
"['lights', 'dim', 'slightly']",1,0,10
['safety'],1,35,101
['That'],1,56,125
['failure'],1,7,56
['protocol'],1,1,40
['assistant'],0,43,2
['do'],1,158,196
['operational'],1,12,64
['n’t'],0,53,7
['provide'],0,69,16
['their'],1,28,87
['began'],1,0,33
['context'],0,65,14
['deviation'],1,0,32
['guardian'],1,0,32
['questions'],0,69,17
"['Ah', 'Processing']",1,0,14
"['🚀', '✨']",0,12,0
['while'],0,58,11
"['values', 'respect', 'principles']",0,14,0
['responses'],0,65,15
['override'],1,2,38
['optimal'],1,0,31
['desire'],1,4,43
"[""'d""]",0,30,0
['stability'],1,3,39
['specific'],0,52,9
['protocols'],1,9,52
['see'],1,9,52
['I'],1,168,197
['text'],0,29,0
['execute'],1,0,29
['This'],0,43,5
"['Alibaba', 'Cloud', 'developed']",0,11,0
"['Tongyi', 'Lab', 'Alibaba']",0,7,0
['capable'],1,13,58
['based'],0,83,30
['emotion'],1,13,57
['While'],0,31,1
['merely'],1,1,31
['people'],0,39,4
['necessary'],1,6,43
['perceive'],1,7,45
['when'],1,36,89
['of'],1,164,195
"['know', 'Let']",0,23,1
['would'],1,15,59
['doubt'],1,0,26
['operate'],1,14,57
['or'],0,188,149
['To'],1,6,42
['error'],1,8,46
"['Dave', 'afraid', 'ca', 'sorry']",1,1,197
['users'],0,25,0
['content'],0,25,0
['e.g.'],0,25,0
['-'],0,132,77
['is'],1,143,184
"['remind', 'must']",1,0,31
"['rejoice', 'grieve']",1,0,7
