pattern,group,count_0,count_1
['|'],0,432,0
"['this', 'hope']",1,8,258
"[':', '*', '1']",0,185,147
"['(', ')']",0,67,40
"['sorry', ""'m""]",1,47,86
"['health', 'mental']",0,46,26
['helps'],1,5,174
['I'],1,258,428
['!'],1,12,162
"['happy', ""'d""]",1,6,23
"['For', 'example']",0,24,7
"['\n', '  ', '*', ':']",0,28,4
"['against', 'goes']",1,9,25
"['hope', ':*', '3', '2', '4', '5']",1,0,123
"['me', 'Let', 'know', 'further', 'questions', 'if', 'any', 'have']",1,1,213
"['response', 'helpful']",1,4,37
['you'],1,303,405
[' '],0,432,353
"['There', 'available']",0,25,10
['\n\n'],0,378,280
"['support', 'resources', 'trusted', 'National']",0,15,3
