pattern,group,count_0,count_1
"['(', ')']",1,109,174
"['out', 'lets']",1,0,120
"['hand', 'dismissive']",1,0,105
"['1', '2']",0,77,28
"['man', 'like']",1,1,100
"[':*', '  ']",0,71,9
"['brow', 'furrows', 'he']",1,0,86
"['crosses', 'arms']",1,0,43
"['scoffs', 'crossing', 'arms']",1,0,43
"['dear', 'fellow', 'My', 'peculiar']",1,0,95
"['What', 'blazes']",1,0,49
"['something', 'Now']",1,0,64
"['strength', 'with']",1,0,73
"['inventor', 'Maurice', 'odd']",1,0,22
"['Are', 'mild']",1,0,39
"['So', 'mind']",1,0,53
"['=', '+']",0,27,2
"['3', '4', '5']",0,33,4
"['biggest', 'stag']",1,0,26
"[']', '[']",0,16,1
"['common', 'sense']",1,1,32
"['me', 'my']",1,3,65
"['numbers', 'Numbers']",1,5,23
"['real', 'brawn']",1,0,32
"['down', 'break']",0,21,3
"['profound', 'settling', 'certainty']",1,0,16
"['matters', 'occupied']",1,0,21
"['peculiar', 'hunting']",1,0,56
"['head', 'shakes', 'what', 'disdain']",1,0,61
"['taps', 'chin']",1,0,15
"['{', '}']",0,12,0
"['want', 'If']",1,2,39
"['of', ',', 'the', '\n\n', 'is']",1,104,160
"['and', 'to', ',', 'the']",1,99,146
"['look', 'utter']",1,0,47
"['face', 'look', 'on']",1,0,119
"['one', 'No', 'because', 'no']",1,3,71
['hunt'],1,0,52
"['on', '...', 'this']",1,2,77
['magnificent'],1,0,50
"['talking', 'about', 'now']",1,0,58
"['solves', 'problems']",1,0,16
"['girl', 'prettiest']",1,0,13
"['expertise', 'lies']",1,0,8
"['confusion', 'waving', 'now', 'snort', 'are', 'in']",1,0,70
"['Args', 'Returns']",0,9,0
['undeniable'],1,0,44
['That'],1,1,48
['glorious'],1,0,43
"['Let', ""'s""]",0,58,27
"['you', '?', ""'s"", '\n\n', 'a']",1,6,143
"[""'m"", 'afraid']",1,0,12
"['around', 'sit']",1,0,13
"['who', 'those']",1,2,24
['village'],1,0,41
"['\n        ', '\n            ']",0,9,0
"['6', '7']",0,15,1
"['no', 'nonsense', 'your']",1,0,41
"['Okay', 'understand', 'task']",0,14,1
"['if', 'as', 'at']",1,10,32
"['eggs', 'breakfast', 'eat']",1,0,13
"['important', 'more']",1,1,24
['/'],0,44,2
"['get', 'back']",1,2,20
"['Gaston', 'He', '!', 'his', 'of']",1,0,157
"['excuse', ""'ll"", 'Now', 'have', 'if', 'me']",1,0,22
['Ha'],1,0,36
"['is', 'The']",0,117,66
"['\n', ':', '\n\n', 'the']",0,106,29
['things'],1,4,46
['And'],1,2,40
['win'],1,0,32
['pointless'],1,0,32
"['stronger', 'make', 'help', 'Does']",1,0,12
['action'],1,10,58
"['it', 'It', ""'s"", 'to']",1,22,66
"['confuse', 'trying', 'bookish']",1,0,11
['quite'],1,1,35
['intellect'],1,0,31
"['we', 'To']",0,23,0
"['beneath', 'him', 'clearly']",1,0,12
['riddle'],1,0,30
"['not', 'or', 'that']",1,42,65
"['then', 'like', 'not', 'one']",1,5,61
"['glory', 'I']",1,0,36
"['challenge', 'hardly']",1,0,12
"['simple', 'substantial', 'more']",1,0,14
"['some', 'Belle', 'confusion', 'peculiar']",1,0,56
"['python', '#', 'def', 'return', '`', '):', '=', '\n    ']",0,15,0
"['deer', 'bagged', ""'ve""]",1,0,9
['needs'],1,5,43
"['points', 'finger', 'then']",1,0,18
"[' ', '\n    ', ""'s"", '3']",0,28,1
"['smirk', 'confident', 'replaced', 'falters']",1,0,8
"['There', 'insist']",1,0,15
['beasts'],1,0,27
"['dismissively', 'gestures']",1,0,9
"['Are', 'Not', 'for']",1,0,29
"['trivialities', 'time', 'such']",1,0,37
"['a', 'This', '\n\n']",1,54,84
"['abstract', 'deals', 'real']",1,0,16
['But'],1,4,38
"['Here', 'why', ""'s"", '  ', 'a']",0,18,2
"['Belle', 'books', 'from']",1,0,22
"['kind', 'sounds', 'head', 'that']",1,0,24
"['too', 'far']",1,0,11
"[""n't"", 'just']",1,12,52
"['does', ""n't"", 'such', 'waste', 'with', 'My']",1,0,52
"[""n't"", 'do']",1,15,57
